player_id,player,orapm,drapm,rapm,ci_low,ci_high,stint_appearances,estimated_minutes,stints_played
1630544,Tre Mann,-0.6711140293657948,1.1553010321744401,0.47749573471340945,-3.2960800851502086,3.972151930559436,546,295.82400000000007,546
1629052,Oshae Brissett,0.0,0.4692835133339781,0.4625922452387423,-2.139931151751003,3.404761491392392,126,91.44960000000005,126
1641810,Antonio Reeves,0.04981310713466131,0.4144993607440774,0.45762119978350235,-5.440338694335282,4.821579321082001,855,566.3520000000013,855
1642366,Quinten Post,0.4898861797417697,-0.032741326399235306,0.4504535852472978,-4.225172037994065,4.8369417099457985,634,410.1216000000007,634
1629626,Bol Bol,1.746963302263897,-1.290504927142854,0.4497671070258067,-3.631357772791884,4.678600525192037,312,211.18080000000012,312
1629631,De'Andre Hunter,0.5725025961036483,-0.1176815069872204,0.44812982102119164,-4.289933946871323,5.299001663335903,3351,2265.657599999992,3351
1626166,Cameron Payne,1.053672459536576,-0.6315788524381591,0.4154023390031806,-3.965014342215326,5.028004875694258,795,585.3792000000009,795
1641712,Rayan Rupert,3.3976928679201746,-2.9780968083539574,0.4129047914709787,-3.7479121410044525,4.913677721433591,525,357.3600000000007,525
203109,Jae Crowder,0.8941307252029506,-0.48669682438372885,0.4007426327239854,-1.7535369962530623,2.455380473998119,79,50.31360000000001,79
1630526,Jeremiah Robinson-Earl,-0.9229037401522407,1.3261356152198278,0.39654060697235105,-4.101997615910978,4.821202955794198,1627,1056.7008000000035,1627
1641706,Brandon Miller,0.603437035098936,-0.20936711924583892,0.38737864775786107,-4.388524019148926,5.0930044252520235,701,490.2048000000004,701
1631119,Jaylin Williams,-0.7262371957341927,1.09539593800362,0.3624674741741915,-4.891645334913379,5.9415291200621425,1055,718.9440000000022,1055
1630164,James Wiseman,0.0,0.35871353595697736,0.3520993227446995,-0.14357425034236443,1.1390426070617568,8,4.0032000000000005,8
1631133,Jabari Walker,0.09696971949904354,0.25788727140669576,0.3481657228105032,-4.41786204671377,6.148753323921041,870,602.8320000000015,870
1630600,Isaiah Mobley,0.35108686210320345,0.0,0.34452650608410956,-0.016733897292776783,1.1840388484729245,14,9.9648,14
1642281,Jaylon Tyson,0.9282865872110186,-0.5834329310489927,0.3381623880667899,-3.5195558431721143,4.4955407995393655,474,314.2656000000003,474
1630561,David Duke Jr.,0.0,0.32268880207320466,0.3159975339779688,-0.015181631528175702,1.0277747542937827,42,19.8144,42
1631248,Baylor Scheierman,-0.41994691451067945,0.7386711169688511,0.3120329343629355,-3.806937053063093,3.9661206923600902,552,381.3792000000006,552
1631108,Max Christie,0.3568717431659934,-0.041399603817327914,0.30878087125342935,-3.9891894092251325,5.681877647634136,2567,1667.7600000000095,2567
1629312,Haywood Highsmith,-1.1597125603320075,1.4665950500103924,0.3001912215831479,-4.397661528432164,4.794548113222339,1794,1290.2784000000077,1794
